,uid,anime_uid,score
61213,305397,1726,7
61215,156655,5178,9
61219,300538,5178,7
61222,213400,1726,6
61223,158223,5178,3
61224,183304,5178,1
61225,202222,1726,8
61228,69289,5178,2
61229,302708,5178,5
61230,225963,1726,6
61233,167073,5178,7
61236,33655,5178,8
61238,20692,5178,8
61239,149753,1726,8
61243,19815,5178,5
61244,188058,1726,8
61246,179269,5178,2
61248,62039,1726,7
61249,19169,5178,10
61251,19491,5178,5
61252,126875,1726,7
61257,21288,1726,5
61258,6127,1726,7
61262,19449,5178,2
61263,10679,1726,7
61264,24061,5178,8
61265,172549,1726,9
61266,28507,5178,3
61267,303741,1726,6
61270,92199,1726,7
61272,10311,1726,7
61277,212587,1726,9
61279,40995,1726,6
61281,880,1726,9
61286,111449,1726,8
61287,183597,1726,7
61289,824,1726,10
61290,187033,1726,7
61292,199073,1726,5
61293,27070,1829,9
61295,258171,10935,9
61296,54723,1829,8
61298,153403,1829,8
61299,76769,1829,6
61301,7114,1829,9
61303,44163,2461,7
61304,308393,37973,6
61306,307797,37973,5
61308,266839,1829,5
61311,32601,1829,10
61313,285200,9288,9
61314,217263,3595,6
61315,37526,1829,7
61318,38278,1829,9
61320,307813,37973,4
61322,85439,3595,8
61324,302993,38699,6
61325,284152,2461,6
61327,237850,32977,8
61328,298686,2461,4
61329,311551,38491,9
61330,212812,1829,7
61331,221612,2461,8
61333,122665,2461,8
61334,262881,31380,7
61335,89817,10717,7
61336,287007,1829,4
61337,307216,3515,6
61338,30969,3515,9
61339,289219,1829,7
61340,318510,2558,5
61341,40797,2693,7
61342,308445,1829,6
61343,217092,18849,3
61344,216180,15043,6
61345,286286,15043,5
61346,2022,1829,8
61347,299336,15043,8
61349,126705,1829,6
61351,258015,331,9
61352,98557,15043,7
61353,19704,331,10
61354,4794,1829,7
61356,231432,2461,3
61357,59073,659,6
61358,179811,659,5
61359,15737,2461,7
61361,146197,2163,3
61362,271870,659,7
61364,8446,2163,5
61366,6870,2163,5
61368,1973,2163,4
61369,308816,659,5
61371,11510,2163,5
61373,60609,659,8
61374,120809,15315,9
61375,33630,659,5
61376,234599,659,7
61377,90543,15315,8
61378,148087,15315,9
61379,304990,15315,4
61380,9446,659,9
61381,87919,15315,8
61382,123037,15315,9
61383,889,659,8
61384,90007,15315,9
61385,169727,15315,8
61386,20401,1726,3
61387,90345,15315,10
61388,299252,1726,5
61389,143555,15315,4
61390,14801,1726,7
61391,87379,1726,6
61392,200542,15315,9
61393,215045,15315,9
61394,184756,1726,1
61395,2102,1726,10
61396,1677,1726,10
61397,5411,1726,2
61398,4593,1726,5
61400,6122,1726,8
61403,155417,15315,9
61404,195170,1726,7
61405,2001,1726,9
61406,288976,36030,9
61409,135881,15315,8
61411,118151,15315,7
61412,146621,15315,8
61414,292873,37655,5
61415,1975,1726,7
61416,238612,15315,9
61417,286365,37655,4
61418,242370,15315,7
61419,304118,37655,4
61420,154099,1726,4
61421,104723,15315,8
61422,295522,37655,2
61423,231377,15315,8
61424,188149,1726,3
61425,220038,15315,9
61426,2792,1726,2
61427,169841,15315,6
61428,290816,37655,1
61430,117733,8668,9
61431,14029,1726,5
61433,850,1726,5
61435,83959,2095,8
61436,294659,15315,5
61437,273605,15315,5
61438,154373,2355,7
61439,7920,328,4
61440,138341,2355,4
61441,211268,2355,8
61442,78421,328,8
61443,300771,2355,3
61445,56399,2355,10
61447,33828,328,6
61448,260497,328,8
61450,301515,29513,9
61452,263228,15315,3
61453,274059,328,6
61454,213742,29513,10
61455,23123,328,6
61458,263019,15315,5
61459,86245,1084,5
61460,286212,29513,8
61462,179799,1084,1
61463,23168,328,8
61465,250071,15315,6
61466,255137,15315,5
61467,184990,29513,10
61468,247554,15315,6
61469,48809,1084,3
61470,252097,1036,7
61471,11081,1084,9
61472,826,1084,3
61474,116299,15315,8
61475,75845,1036,7
61476,185021,29513,8
61477,126931,15315,8
61478,222456,1036,1
61479,133259,15315,7
61480,57911,13163,8
61481,141549,15315,9
61482,203301,328,6
61483,57665,13163,7
61484,193093,15315,6
61486,69577,328,5
61487,320732,1829,5
61489,27487,328,10
61491,262655,1829,2
61492,277108,1829,5
61493,172611,1829,5
61494,328,328,5
61495,35295,1829,9
61496,227850,15315,6
61497,192636,1829,9
61498,115457,15315,7
61499,96475,15315,7
61500,5501,328,6
61501,289647,1829,6
61504,781,328,6
61505,210517,15315,7
61506,30386,2095,7
61508,294938,1829,5
61509,103781,1829,4
61511,89099,15315,10
61513,307388,1829,2
61516,245245,15315,8
61517,308811,1829,7
61519,251502,15315,9
61520,42027,1829,5
61521,252298,15315,7
61523,262501,15315,10
61524,14292,1829,6
61525,160773,15315,7
61526,41639,1829,3
61527,221677,15315,4
61528,61231,1829,3
61529,120873,15315,7
61531,755,1829,7
61533,1044,1829,6
61535,126265,15315,10
61536,36870,1829,6
61537,55887,1829,6
61538,1048,1829,9
61539,103765,15315,5
61540,88515,15315,10
61541,179266,15315,5
61542,308873,11561,7
61546,3419,284,7
61548,25146,284,7
61549,266483,15315,10
61550,262823,15315,8
61554,196765,25431,3
61555,144497,15315,9
61556,182961,25431,6
61557,55235,10155,7
61559,153943,15315,7
61560,104725,10155,6
61561,161639,15315,8
61563,104851,15315,6
61564,38758,10155,7
61565,88445,15315,10
61566,277894,16385,6
61567,30739,1055,3
61568,232706,15315,8
61569,16408,1037,5
61570,184121,16385,6
61571,253026,15315,7
61572,1352,1037,3
61574,309502,1055,6
61575,189949,16385,6
61577,183957,16385,7
61578,294923,15315,8
61579,181211,16385,4
61581,212485,15315,10
61582,182976,16385,7
61583,212122,15315,8
61584,6458,1055,8
61585,113599,15315,9
61586,275240,36728,6
61587,66007,10155,10
61588,90779,15315,10
61589,90807,15315,9
61590,196775,15315,8
61591,10779,1055,6
61592,142653,1055,1
61593,4914,1055,6
61596,325189,39567,9
61598,92377,15315,9
61599,212147,1097,4
61600,96315,10155,8
61602,89019,15315,10
61603,53781,1097,3
61604,320416,10217,3
61605,127399,10217,4
61609,201165,17727,7
61610,190882,27655,4
61611,322847,10217,8
61612,248990,10217,9
61613,184382,27655,7
61615,226233,15315,9
61616,183909,27655,6
61617,271674,15315,9
61619,178680,15315,3
61620,183775,27655,10
61621,90021,15315,7
61622,41911,10217,8
61623,185022,27655,10
61624,169693,15315,10
61625,100023,15315,3
61626,325271,39567,5
61627,184487,27655,5
61628,136055,15315,8
61629,325281,39567,6
61631,325033,39567,9
61632,183979,27655,4
61634,184066,27655,3
61635,158231,15315,3
61636,184673,27655,3
61638,90831,15315,6
61639,184174,27655,3
61640,85753,15315,9
61641,324483,39567,5
61642,87041,15315,9
61643,199211,27655,3
61644,141311,15315,5
61645,325182,39567,3
61646,167903,15315,5
61647,322421,39567,4
61648,325180,39567,3
61649,189454,15315,8
61650,255033,1055,1
61652,223958,1055,1
61655,108129,15315,3
61656,482,1055,6
61657,222270,27655,4
61658,85405,15315,7
61660,89825,15315,9
61664,288569,27655,7
61665,273510,15451,5
61666,117741,15451,7
61667,243630,27655,6
61669,128465,15451,9
61670,291772,27655,9
61671,134167,15451,10
61673,306488,27655,6
61674,220015,15451,3
61675,252556,27655,7
61676,132553,15451,9
61677,200974,15451,8
61678,253801,27655,5
61680,252026,15451,9
61682,207199,27655,7
61683,212262,27655,3
61684,310195,15451,9
61685,198644,27655,5
61687,311077,15451,10
61688,228297,27655,4
61689,282888,30778,3
61690,249630,30778,5
61691,240055,27655,6
61692,255788,30778,6
61693,255865,30778,1
61697,264322,30778,7
61698,224606,27655,9
61699,264723,30778,4
61701,272377,30778,6
61702,320851,2066,6
61705,100563,2066,6
61706,243796,27655,7
61707,273360,30778,5
61708,249419,27655,7
61711,274494,30778,4
61712,287929,30778,9
61713,255252,27655,1
61714,284280,30778,2
61715,248810,3509,6
61716,312746,30778,10
61717,255500,30778,7
61718,321323,30778,7
61719,135659,3509,7
61720,232615,27655,7
61721,12111,331,9
61723,323228,8041,9
61724,205099,27655,3
61725,225926,27655,6
61726,158839,15315,4
61727,278870,27655,7
61728,261231,27655,7
61730,185356,15315,8
61731,164069,3509,2
61732,253048,27655,7
61734,205410,27655,6
61735,100839,15315,8
61736,89931,15315,9
61738,202194,27655,7
61739,176849,15315,8
61740,265371,12755,6
61741,230790,12755,6
61742,240937,588,10
61744,102515,15315,5
61747,279411,4187,4
61749,90095,15315,5
61750,208290,6704,6
61751,34471,6704,1
61752,206147,27655,8
61753,86803,15315,8
61754,19463,6704,7
61755,85539,15315,8
61756,278767,4187,10
61758,103485,4187,7
61760,224995,588,5
61761,195640,15315,8
61762,81294,588,7
61763,201654,27655,4
61764,297103,588,6
61766,123973,588,2
61767,89461,15315,9
61768,293820,27655,7
61770,90055,15315,6
61771,32705,588,6
61772,89857,15315,8
61773,79518,588,5
61774,201042,27655,3
61775,80868,588,4
61776,90525,15315,5
61777,324684,588,10
61778,192468,27655,8
61780,89839,15315,10
61781,11430,588,8
61782,198688,27655,6
61783,186878,15315,6
61784,68361,588,1
61785,86107,15315,10
61786,185505,27655,10
61787,213222,27655,9
61788,132233,15315,9
61789,312449,27655,4
61792,200896,27655,9
61793,89997,15315,4
61794,200130,27655,2
61795,89831,15315,8
61797,188710,18849,8
61798,201811,27655,9
61799,132075,2558,9
61800,108195,12755,9
61805,231738,32729,7
61807,230227,32729,7
61808,211009,27655,7
61809,315047,32729,9
61811,256544,32729,7
61813,186133,27655,9
61814,306483,32729,9
61815,184243,27655,6
61817,230208,32729,3
61818,230182,32729,8
61819,209328,27655,3
61820,236246,32729,3
61821,192002,27655,10
61822,235835,32729,4
61824,184527,27655,8
61825,306547,32729,10
61826,312326,32729,6
61827,188779,27655,8
61828,310245,32065,8
61829,185119,27655,7
61830,243116,321,6
61831,313220,32729,7
61832,184136,27655,7
61834,199732,7668,2
61835,193865,27655,4
61837,230255,32729,8
61838,186664,27655,5
61839,230190,32729,7
61840,158437,7668,3
61841,230196,32729,7
61842,184783,27655,9
61844,230264,32729,8
61845,149759,7668,4
61846,256233,6985,6
61848,102449,6985,7
61850,124411,6985,1
61852,101713,3461,8
61854,230168,32729,2
61856,18835,3461,7
61857,230495,32729,6
61858,189541,27655,3
61859,230330,32729,6
61860,315560,6985,1
61862,199702,6985,8
61863,231040,32729,10
61864,95457,6985,4
61866,320233,27655,3
61867,234569,32729,7
61868,183770,27655,3
61870,233889,32729,7
61871,233782,32729,5
61872,276731,27783,3
61873,183865,27655,3
61874,230232,32729,7
61875,183864,27655,2
61877,230335,32729,8
61878,279844,27783,6
61879,189665,27655,4
61880,230976,32729,7
61881,280803,27783,3
61882,240728,2607,5
61883,231676,32729,8
61884,183776,27655,2
61885,280811,2607,4
61886,256907,32729,10
61887,183757,27655,2
61888,33277,2607,7
61889,180630,27655,2
61890,315991,32729,7
61891,31094,2607,7
61892,183734,27655,4
61894,289917,27783,5
61896,184350,27655,4
61897,294298,27783,5
61898,321366,32729,10
61899,265429,32729,4
61900,162659,10155,6
61901,265941,32729,7
61903,275193,27783,4
61904,276314,27783,6
61906,321248,27783,3
61907,274956,27783,7
61910,275159,27783,5
61912,244993,32729,7
61914,292679,32729,7
61915,138983,10155,7
61916,245866,32729,8
61917,275227,27783,2
61919,277240,27783,3
61921,246442,32729,8
61922,278936,27783,3
61923,241246,10155,6
61924,297502,32729,10
61925,128029,10155,7
61926,299062,32729,7
61928,206139,10155,4
61929,230750,32729,10
61930,285379,27783,3
61932,230830,32729,9
61933,38363,10155,7
61934,230540,32729,7
61935,285976,27783,3
61936,228828,10155,7
61937,230325,32729,7
61938,286198,27783,4
61939,230361,32729,7
61940,292179,10155,6
61941,232010,32729,10
61942,274752,27783,7
61943,298646,10155,6
61944,274757,27783,6
61945,307990,10155,7
61946,236163,32729,7
61947,274715,27783,5
61949,231923,32729,7
61950,274960,27783,3
61951,69357,10155,10
61953,167169,10155,8
61954,236194,32729,7
61955,274716,27783,7
61956,230948,32729,5
61957,112343,10155,9
61958,234503,32729,9
61959,237704,32729,10
61961,274721,27783,3
61962,63957,10155,10
61964,102371,321,6
61965,184882,321,3
61966,7919,321,7
61969,238093,321,7
61971,232759,32729,8
61973,37545,10155,7
61974,230443,32729,9
61975,156713,321,1
61977,8111,321,7
61979,256680,32065,8
61980,267914,10155,8
61981,234968,32729,8
61982,234086,32729,7
61984,239332,32065,9
61985,183777,16385,8
61986,233282,32729,7
61988,296569,32729,3
61989,180044,16385,6
61990,231529,32729,9
61991,38976,10155,7
61992,231086,32729,9
61993,230961,32729,10
61994,170719,10155,3
61995,237536,32729,5
61996,45683,10155,8
61997,37304,10155,9
61998,237855,32729,8
62000,239277,32729,9
62001,38438,10155,9
62003,39935,10155,6
62004,240066,32729,10
62005,245450,32729,10
62006,247762,32729,10
62007,249312,32729,8
62008,53869,10155,7
62010,175405,10155,8
62012,299468,7252,4
62015,260367,22835,7
62016,38763,10155,4
62017,322848,3805,8
62019,250587,32729,9
62020,248942,3805,9
62022,302572,3336,6
62023,35879,10155,10
62024,257979,32729,10
62026,81568,3336,6
62028,38510,10155,7
62029,261322,32729,9
62030,316187,3336,6
62031,262093,32729,9
62032,36205,10155,9
62033,266890,32729,8
62035,123405,3336,10
62036,272624,32729,5
62037,90517,10501,6
62038,38865,10155,5
62040,274815,32729,5
62041,38717,10501,7
62042,35669,10155,8
62043,275779,32729,6
62044,277338,32729,9
62045,239805,32729,9
62046,130861,10155,3
62047,239951,32729,9
62048,224811,22835,8
62049,38405,10155,7
62050,254164,22835,8
62051,38348,10155,8
62052,241027,32729,9
62054,241078,32729,7
62055,207224,22835,9
62057,277685,3135,3
62058,285437,32729,8
62059,321856,17223,5
62060,288429,32729,7
62061,286660,3135,5
62062,288793,32729,9
62065,279187,33011,1
62066,243421,32729,10
62068,257167,33011,6
62070,297404,3135,5
62072,251053,32729,8
62074,172483,3135,6
62075,252470,32729,10
62078,307888,32729,8
62079,308344,32729,5
62080,311976,32729,10
62081,35239,3135,7
62083,234790,22835,7
62084,234927,22835,8
62086,255304,32729,10
62087,235108,32729,6
62088,296674,22835,6
62089,236754,32729,9
62090,230195,32729,7
62091,248634,22835,8
62092,231419,32729,8
62093,302084,22835,2
62094,309465,22835,6
62095,231473,32729,8
62096,312374,22835,3
62098,197161,22835,4
62100,316841,22835,8
62101,230634,32729,7
62102,230493,32729,7
62103,248345,22835,5
62104,230379,32729,9
62105,164129,22835,5
62106,243362,32729,7
62108,224042,22835,3
62110,266541,32729,8
62111,269449,32729,5
62112,163681,22835,5
62115,249614,29027,7
62116,211849,29027,6
62118,270259,32729,8
62120,270842,32729,9
62122,102359,15807,7
62124,271937,32729,9
62125,272595,32729,8
62126,276382,32729,9
62127,35833,10501,8
62128,102719,15807,7
62130,18880,3336,6
62131,197743,11751,8
62132,18427,3336,8
62134,249200,32729,4
62135,13253,3805,8
62136,230199,32729,9
62137,230246,32729,6
62138,163921,22835,6
62139,218985,24211,7
62140,231307,32729,6
62141,270699,22835,6
62142,306856,22835,6
62143,99409,1688,9
62144,279127,32729,8
62145,272266,22835,7
62147,276230,22835,10
62148,58185,11751,6
62150,279697,32729,6
62151,231270,22835,2
62152,280581,32729,9
62153,321904,22835,2
62154,260452,2200,7
62155,280623,32729,10
62156,324137,22835,10
62157,240080,32729,7
62158,300104,37760,8
62160,186310,3837,7
62161,286292,22835,6
62162,305835,31884,8
62164,253971,32729,9
62165,288915,32729,7
62166,163297,22835,7
62167,235970,33003,5
62169,223576,22835,1
62171,235856,33003,5
62172,256539,22835,10
62173,235780,33003,3
62175,293448,32729,7
62177,262002,32729,3
62179,214964,11751,6
62180,55649,11751,6
62182,230420,32729,8
62183,230380,32729,8
62184,231927,32729,10
62185,295940,22835,10
62186,199267,11751,8
62188,161125,22835,8
62189,163887,11751,9
62190,216306,22835,2
62192,232769,32729,4
62193,315828,32729,7
62194,318647,32729,10
62195,244295,22835,2
62196,235854,33003,9
62197,239244,32729,4
62199,175039,22835,4
62200,237522,33003,10
62201,322291,32729,5
62202,155473,22835,6
62204,154765,22835,7
62206,240769,33003,6
62207,324535,32729,4
62208,285317,32729,6
62209,230317,32729,7
62210,230855,32729,4
62211,241253,33003,9
62212,241379,33003,7
62214,285484,33003,2
62216,230253,32729,9
62218,249324,33003,4
62220,309692,32729,8
62222,299517,33003,4
62223,299822,33003,4
62224,301140,32729,4
62226,230181,32729,7
62227,247449,33003,6
62229,308738,1378,5
62230,237910,33003,9
62232,230189,32729,9
62233,230193,32729,8
62234,218492,1378,4
62235,230338,32729,3
62236,250312,33003,6
62238,184620,1378,4
62239,236621,33003,6
62240,181320,1378,4
62241,233901,32729,5
62243,230261,32729,9
62244,231451,32729,3
62245,174633,1378,7
62246,235784,33003,6
62247,230186,32729,4
62249,35219,1378,1
62250,236606,33003,6
62251,230164,32729,7
62252,11656,1378,4
62254,230170,32729,7
62255,83062,1378,8
62256,236352,33003,6
62258,230200,32729,7
62259,234000,1975,5
62260,230185,32729,3
62261,292296,3515,5
62262,235980,33003,6
62263,236157,31380,1
62264,241804,33003,5
62265,244624,33003,4
62267,252896,33003,6
62269,255448,31380,10
62271,255019,33003,8
62273,312291,15451,7
62274,188476,15451,8
62275,272793,33003,3
62276,236494,33003,5
62277,203923,15451,7
62279,235687,33003,9
62280,235642,33003,6
62283,217511,15451,9
62284,156675,15451,10
62285,236866,33003,8
62287,318869,15451,9
62288,237272,33003,7
62289,7258,1908,7
62291,278128,15451,9
62292,114271,15451,8
62293,237056,33003,8
62294,231555,15451,9
62296,283105,15451,8
62297,236783,33003,9
62299,172505,15451,9
62301,201513,15451,10
62302,241548,33003,5
62304,169339,15451,9
62305,273854,15451,8
62306,155557,15451,10
62307,243337,33003,8
62308,287862,15451,8
62309,292503,33003,6
62310,305497,33003,7
62313,203595,15451,9
62314,253297,33003,9
62316,114951,15451,9
62317,310948,33003,7
62319,166555,15451,9
62320,245210,23365,6
62321,235699,33003,8
62322,235759,33003,5
62323,235847,33003,6
62324,235840,33003,8
62327,155743,15451,9
62328,234402,32977,8
62329,257409,33003,6
62330,238710,33003,8
62332,251827,32977,9
62335,254628,32977,9
62336,313123,32977,9
62337,272905,33003,4
62338,279665,32977,7
62340,238094,32977,7
62341,235640,33003,7
62343,284308,32977,9
62345,264695,32977,9
62346,118129,11751,9
62348,249574,32977,9
62349,307379,32977,8
62350,295596,32977,6
62351,250229,11751,6
62352,284682,32977,8
62353,272201,11751,3
62354,227582,32977,8
62355,57853,11751,7
62358,278660,32977,9
62359,266658,35230,6
62360,280347,33003,10
62362,277681,32977,8
62364,236789,33003,3
62365,231597,32977,8
62366,235713,33003,7
62367,235711,33003,5
62368,235707,33003,7
62369,284227,35230,5
62370,295941,33003,8
62371,235749,33003,3
62372,314966,33003,7
62375,281295,31581,7
62376,220526,32977,7
62377,235732,33003,8
62379,236177,33003,3
62380,304949,38699,8
62381,301637,38699,5
62382,301643,38699,8
62384,242705,14045,6
62385,243268,31793,5
62386,264015,30778,8
62387,264119,30778,7
62389,264688,30778,7
62390,273696,31793,5
62391,235658,33003,8
62393,273262,30778,7
62395,284398,30778,8
62396,215302,31793,6
62397,293591,30778,7
62398,214643,31793,6
62400,263649,30778,6
62401,264227,30778,5
62402,236772,33003,8
62403,265071,30778,3
62404,235672,33003,8
62405,255474,30778,6
62406,220473,31793,4
62408,235893,33003,3
62410,279872,30778,5
62411,264604,30778,2
62413,235619,33003,7
62415,235646,33003,5
62416,263863,30778,4
62417,235663,33003,6
62418,315169,31884,10
62419,240573,31884,6
62420,310039,37760,9
62421,298045,37760,6
62422,298259,37760,5
62423,7218,824,5
62424,304643,37760,8
62427,14275,824,6
62428,297930,37760,8
62429,297717,37760,8
62431,264827,30778,10
62432,284626,30778,4
62433,297723,37760,8
62435,255785,30778,5
62436,272996,30778,2
62437,247975,30778,5
62439,249177,30778,1
62441,247049,30778,9
62442,129023,15451,10
62444,169359,15451,8
62446,214121,15451,10
62447,166721,15451,7
62448,6828,2200,9
62449,302930,15451,10
62450,155555,15451,7
62452,178191,15451,9
62453,25891,2200,8
62455,134859,15451,10
62456,214661,30499,6
62457,59021,11751,6
62459,199933,11751,4
62461,114117,15451,10
62462,103433,11751,7
62463,75959,11751,5
62464,222258,11751,8
62465,246612,34307,5
62466,51595,11751,7
62467,321914,11751,4
62468,263291,11751,7
62469,205277,11751,8
62472,210161,11751,9
62473,52725,11751,9
62475,114145,15451,9
62476,160921,15451,6
62477,128557,15451,8
62478,113851,15451,5
62479,213357,31018,5
62481,58389,11751,7
62482,113927,15451,1
62483,118725,15451,10
62485,172829,15451,10
